Code,Date,Time,Price,MatchItems,BSFlag,AccVolume,AccTurover,High,Low,Open,Close,PreClose,IOPV,NAV,ChangePCT1,ChangePCT2,PE1,PE2,TradingPhaseCode,AskPrice1,AskPrice2,AskPrice3,AskPrice4,AskPrice5,AskVolume1,AskVolume2,AskVolume3,AskVolume4,AskVolume5,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5
000001.SZ1,20130104,91503850,0.0000,0,,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.0500,0.0000,0.0000,0.0000,0.0000,13600,0,0,0,0,16.0500,0.0000,0.0000,0.0000,0.0000,13600,10400,0,0,0
000001.SZ1,20130104,91522060,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,126867,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,126867,89233,0,0,0
000001.SZ1,20130104,91526730,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,126967,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,126967,89133,0,0,0
000001.SZ1,20130104,91549430,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,126967,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,126967,89633,0,0,0
000001.SZ1,20130104,91619520,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,126967,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,126967,90233,0,0,0
000001.SZ1,20130104,91630860,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,127467,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,127467,89733,0,0,0
000001.SZ1,20130104,91639730,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,127967,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,127967,99233,0,0,0
000001.SZ1,20130104,91651860,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,127967,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,127967,99833,0,0,0
000001.SZ1,20130104,91700860,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,127967,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,127967,117233,0,0,0
000001.SZ1,20130104,91710480,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,127967,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,127967,137233,0,0,0
000001.SZ1,20130104,91719910,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,127967,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,127967,138233,0,0,0
000001.SZ1,20130104,91732570,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,129467,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,129467,136733,0,0,0
000001.SZ1,20130104,91741950,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,129267,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,129267,136933,0,0,0
000001.SZ1,20130104,91747170,0.0000,0,S,0,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,16.3200,0.0000,0.0000,0.0000,0.0000,129367,0,0,0,0,16.3200,0.0000,0.0000,0.0000,0.0000,129367,138233,0,0,0
