Code,Date,Time,Price,MatchItems,BSFlag,AccVolume,AccTurover,High,Low,Open,Close,PreClose,IOPV,NAV,ChangePCT1,ChangePCT2,PE1,PE2,TradingPhaseCode,AskPrice1,AskPrice2,AskPrice3,AskPrice4,AskPrice5,AskVolume1,AskVolume2,AskVolume3,AskVolume4,AskVolume5,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5
000004.SZ1,20130104,93045220,8.1900,11,S,8100,66339.0000,8.1900,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2100,8.2400,8.2600,8.2800,8.2900,200,2500,10000,2400,5000,8.2000,8.1900,8.1800,8.1700,8.1600,900,137100,17500,1900,13000
000004.SZ1,20130104,93049170,8.1900,11,S,8100,66339.0000,8.1900,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2100,8.2400,8.2600,8.2800,8.2900,200,2500,10000,2400,5000,8.2000,8.1900,8.1800,8.1700,8.1600,6800,137100,17500,1900,13000
000004.SZ1,20130104,93053860,8.2100,12,B,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2600,8.2800,8.2900,8.3000,2500,10000,2400,5000,1500,8.2100,8.2000,8.1900,8.1800,8.1700,2000,6800,137100,17500,1900
000004.SZ1,20130104,93056960,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2800,8.2900,8.3000,8.3200,2500,2400,5000,1500,1100,8.2100,8.2000,8.1900,8.1800,8.1700,2300,6800,137100,17500,1900
000004.SZ1,20130104,93102470,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2800,8.2900,8.3000,8.3200,2500,2400,5000,6500,1100,8.2100,8.2000,8.1900,8.1800,8.1700,2300,6800,137100,17500,1900
000004.SZ1,20130104,93106600,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2800,8.2900,8.3000,8.3200,2500,2400,5000,6500,1100,8.2100,8.2000,8.1900,8.1800,8.1700,9700,6800,136800,17500,1900
000004.SZ1,20130104,93117460,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2800,8.2900,8.3000,8.3200,2500,2400,5000,6500,1100,8.2100,8.2000,8.1900,8.1800,8.1700,9700,6200,136800,17500,1900
000004.SZ1,20130104,93123910,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2800,8.2900,8.3000,8.3200,4500,2400,5000,6500,1100,8.2100,8.2000,8.1900,8.1800,8.1700,9700,6200,136800,17500,1900
000004.SZ1,20130104,93138790,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2800,8.2900,8.3000,8.3200,4500,2400,5000,6500,1100,8.2100,8.2000,8.1900,8.1800,8.1700,2300,6200,136800,17500,1900
000004.SZ1,20130104,93140860,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2800,8.2900,8.3000,8.3200,8000,2400,5000,6500,1100,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2300,6200,136800,17500
000004.SZ1,20130104,93144810,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2800,8.2900,8.3000,8.3200,8000,2400,5000,6500,1100,8.2300,8.2200,8.2100,8.2000,8.1900,1000,7400,2300,6200,136800
000004.SZ1,20130104,93150890,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,8000,100,2400,5000,6500,8.2300,8.2200,8.2100,8.2000,8.1900,1000,7400,2300,6200,136800
000004.SZ1,20130104,93153540,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,8000,100,2400,5000,6500,8.2300,8.2200,8.2100,8.2000,8.1900,1000,7400,2300,6200,136800
000004.SZ1,20130104,93200890,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,8000,100,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2300,6200,136800,16400
000004.SZ1,20130104,93210830,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,8000,100,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2300,6200,136800,16400
000004.SZ1,20130104,93214920,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,8000,100,2400,5000,6500,8.2300,8.2200,8.2100,8.2000,8.1900,1000,7400,2300,6200,136800
000004.SZ1,20130104,93225670,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,8000,100,2400,5000,6500,8.2300,8.2200,8.2100,8.2000,8.1900,1000,7400,2300,8400,136800
000004.SZ1,20130104,93231310,8.2100,12,S,8300,67981.0000,8.2100,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,8000,100,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2300,8400,136800,16400
000004.SZ1,20130104,93242920,8.2400,13,B,10300,84461.0000,8.2400,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,6000,100,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2300,8400,136800,16400
000004.SZ1,20130104,93245960,8.2400,13,B,10300,84461.0000,8.2400,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,6000,100,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,8400,136800,16400
000004.SZ1,20130104,93251220,8.2400,15,B,11300,92701.0000,8.2400,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,5000,100,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,8400,136800,16400
000004.SZ1,20130104,93259950,8.2400,15,B,11300,92701.0000,8.2400,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,5000,100,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,8400,136800,16400
000004.SZ1,20130104,93309400,8.2400,17,B,13300,109181.0000,8.2400,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,3000,100,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,8400,136800,16400
000004.SZ1,20130104,93316390,8.2400,17,B,13300,109181.0000,8.2400,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2400,8.2700,8.2800,8.2900,8.3000,3000,1100,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,8400,136800,16400
000004.SZ1,20130104,93325330,8.2400,18,B,16300,133901.0000,8.2400,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2700,8.2800,8.2900,8.3000,8.3200,1100,2400,5000,6500,1100,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,8400,136800,16400
000004.SZ1,20130104,93328720,8.2400,18,S,16300,133901.0000,8.2400,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2700,8.2800,8.2900,8.3000,8.3200,1700,2400,5000,6500,1100,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,8400,136800,16400
000004.SZ1,20130104,93338830,8.2400,18,S,16300,133901.0000,8.2400,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,500,1700,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,8400,136800,16400
000004.SZ1,20130104,93350810,8.2400,18,B,16300,133901.0000,8.2400,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,500,1700,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,6200,139300,16400
000004.SZ1,20130104,93359900,8.2600,19,B,16800,138031.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2700,8.2800,8.2900,8.3000,8.3200,1700,2400,5000,6500,1100,8.2600,8.2200,8.2100,8.2000,8.1900,2500,7400,2800,6200,139300
000004.SZ1,20130104,93412870,8.2600,19,S,16800,138031.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2700,8.2800,8.2900,8.3000,8.3200,1700,2400,5000,6500,1100,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,6200,139300,16400
000004.SZ1,20130104,93414010,8.2600,19,B,16800,138031.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2700,8.2800,8.2900,8.3000,8.3200,3700,2400,5000,6500,1100,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,6200,139300,16400
000004.SZ1,20130104,93415850,8.2600,19,B,16800,138031.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,3600,3700,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,6200,139300,16400
000004.SZ1,20130104,93419730,8.2600,20,B,19800,162811.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,600,3700,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,2800,6200,139300,16400
000004.SZ1,20130104,93427480,8.2600,20,B,19800,162811.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,24100,3700,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,7400,800,6200,139300,16400
000004.SZ1,20130104,93429420,8.2200,21,S,23800,195691.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,24100,3700,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,3400,800,6200,139300,16400
000004.SZ1,20130104,93439340,8.2200,21,S,23800,195691.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,24100,3700,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,3400,800,6200,139300,15400
000004.SZ1,20130104,93453750,8.2200,22,S,27200,223639.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2200,8.2600,8.2700,8.2800,8.2900,600,24100,3700,2400,5000,8.2100,8.2000,8.1900,8.1800,8.1700,800,6200,139300,15400,1900
000004.SZ1,20130104,93457030,8.2200,22,B,27200,223639.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2200,8.2600,8.2700,8.2800,8.2900,1600,24100,3700,2400,5000,8.2100,8.2000,8.1900,8.1800,8.1700,800,6200,139300,15400,1900
000004.SZ1,20130104,93511020,8.2200,22,B,27200,223639.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2200,8.2600,8.2700,8.2800,8.2900,1600,24100,3700,2400,5000,8.2100,8.2000,8.1900,8.1800,8.1700,800,6200,139300,15400,1900
000004.SZ1,20130104,93515690,8.2200,24,B,28800,236791.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,24100,3700,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,4400,800,6200,139300,15400
000004.SZ1,20130104,93523240,8.2200,24,S,28800,236791.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,30500,3700,2400,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,4400,1000,6200,139300,15400
000004.SZ1,20130104,93523510,8.2200,24,S,28800,236791.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,30500,3700,3000,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,4400,1000,6200,139300,15400
000004.SZ1,20130104,93534080,8.2200,24,S,28800,236791.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,30500,3700,3000,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,4400,1000,6200,139300,15400
000004.SZ1,20130104,93548850,8.2200,24,S,28800,236791.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,30500,3700,3000,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,4400,1000,6200,139300,15400
000004.SZ1,20130104,93557480,8.2200,24,S,28800,236791.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,30500,3700,3000,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,4400,1000,6200,139300,15400
000004.SZ1,20130104,93559080,8.2600,27,B,58800,484591.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,500,3700,3000,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,4400,1000,6200,139300,15400
000004.SZ1,20130104,93608010,8.2600,27,B,58800,484591.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,500,3700,3000,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,4400,1000,6200,139300,15400
000004.SZ1,20130104,93615310,8.2600,27,B,58800,484591.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,500,3700,3000,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,4400,1000,6200,139300,15400
000004.SZ1,20130104,93616420,8.2600,27,B,58800,484591.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,1900,500,3700,3000,5000,8.2200,8.2100,8.2000,8.1900,8.1800,4400,1000,6200,139300,15400
000004.SZ1,20130104,93626210,8.2600,27,B,58800,484591.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,1900,500,3700,3000,5000,8.2300,8.2200,8.2100,8.2000,8.1900,5000,4400,1000,6200,139300
000004.SZ1,20130104,93632140,8.2600,27,B,58800,484591.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,1900,500,3700,3000,5000,8.2300,8.2200,8.2100,8.2000,8.1900,5000,4400,1000,6200,139300
000004.SZ1,20130104,93634240,8.2600,27,B,58800,484591.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,1900,500,3700,3000,5000,8.2300,8.2200,8.2100,8.2000,8.1900,5000,4400,1000,6200,139300
000004.SZ1,20130104,93637720,8.2600,27,B,58800,484591.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,1900,1500,3700,3000,5000,8.2300,8.2200,8.2100,8.2000,8.1900,5000,4400,1000,6200,139300
000004.SZ1,20130104,93638350,8.2600,27,B,58800,484591.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,1900,1500,3700,3000,5000,8.2300,8.2200,8.2100,8.2000,8.1900,5000,4400,1000,6200,139300
000004.SZ1,20130104,93646290,8.2300,28,S,63800,525741.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,1900,1500,3700,3000,5000,8.2200,8.2100,8.2000,8.1900,8.1800,4400,1000,6200,139300,16400
000004.SZ1,20130104,93656340,8.2300,28,S,63800,525741.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2600,8.2700,8.2800,8.2900,8.3000,10400,3700,3000,5000,6500,8.2200,8.2100,8.2000,8.1900,8.1800,6400,1000,6200,139300,16400
000004.SZ1,20130104,93659160,8.2300,28,S,63800,525741.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2300,8.2600,8.2700,8.2800,8.2900,2000,10400,3700,3000,5000,8.2200,8.2100,8.2000,8.1900,8.1800,6400,1000,6200,139300,16400
000004.SZ1,20130104,93704140,8.2300,28,B,63800,525741.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2300,8.2600,8.2700,8.2800,8.2900,2000,10400,3700,3000,5000,8.2200,8.2100,8.2000,8.1900,8.1800,6400,1000,13600,139300,16400
000004.SZ1,20130104,93708880,8.2300,28,B,63800,525741.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2300,8.2600,8.2700,8.2800,8.2900,2000,10400,3700,3000,5000,8.2200,8.2100,8.2000,8.1900,8.1800,6400,1000,13600,24600,16400
000004.SZ1,20130104,93709700,8.2300,28,B,63800,525741.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2300,8.2500,8.2600,8.2700,8.2800,2000,500,10400,3700,3000,8.2200,8.2100,8.2000,8.1900,8.1800,6400,1000,13600,24600,16400
000004.SZ1,20130104,93712950,8.2300,29,B,64500,531502.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2300,8.2500,8.2600,8.2700,8.2800,1300,500,10400,3700,3000,8.2200,8.2100,8.2000,8.1900,8.1800,6400,1000,13600,24600,16400
000004.SZ1,20130104,93721180,8.2300,29,B,64500,531502.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2300,8.2500,8.2600,8.2700,8.2800,1300,500,10400,3700,3000,8.2200,8.2100,8.2000,8.1900,8.1800,6400,1000,13600,24600,16400
000004.SZ1,20130104,93722350,8.2300,30,B,65800,542201.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,500,10400,3700,3000,5000,8.2300,8.2200,8.2100,8.2000,8.1900,700,6400,1000,13600,24600
000004.SZ1,20130104,93725680,8.2300,30,S,65800,542201.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,500,10400,3700,4800,5000,8.2300,8.2200,8.2100,8.2000,8.1900,700,4400,1000,13600,24600
000004.SZ1,20130104,93731160,8.2300,30,S,65800,542201.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,500,10400,3700,4800,5000,8.2300,8.2200,8.2100,8.2000,8.1900,700,4400,1000,13600,24600
000004.SZ1,20130104,93738950,8.2300,30,S,65800,542201.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,500,10400,3700,4800,5000,8.2300,8.2200,8.2100,8.2000,8.1900,700,4400,1000,13600,24600
000004.SZ1,20130104,93742380,8.2300,30,S,65800,542201.0000,8.2600,8.1900,8.1900,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,8.2500,8.2600,8.2700,8.2800,8.2900,500,11100,3700,4800,5000,8.2300,8.2200,8.2100,8.2000,8.1900,700,4400,1000,13600,24600
