Code,Date,Time,Open,High,Low,Close,Volume,Turnover,MatchItems,Interest
000001.SZ1,20130104,93000,16.3200,16.3200,16.3200,16.3200,663000,10820160.0000,277,0
000001.SZ1,20130104,94000,16.3200,16.4500,16.1000,16.3400,7494641,122462138.0000,2202,0
000001.SZ1,20130104,95000,16.3400,16.3400,16.1000,16.2200,3490822,56736809.0000,957,0
000001.SZ1,20130104,100000,16.2300,16.3500,16.2200,16.3000,3259338,53111233.0000,952,0
000001.SZ1,20130104,101000,16.3000,16.3000,16.2100,16.2300,1940818,31525112.0000,624,0
000001.SZ1,20130104,102000,16.2300,16.2500,16.2200,16.2400,1539041,24986236.0000,465,0
000001.SZ1,20130104,103000,16.2400,16.3000,16.2400,16.2600,2030531,33036383.0000,577,0
000001.SZ1,20130104,104000,16.2500,16.2500,16.0500,16.1200,3727065,60210133.0000,1089,0
000001.SZ1,20130104,105000,16.1300,16.1500,16.0800,16.0800,774002,12469376.0000,439,0
000001.SZ1,20130104,110000,16.0800,16.0800,16.0300,16.0400,1152078,18501790.0000,524,0
000001.SZ1,20130104,111000,16.0400,16.0500,16.0100,16.0100,694939,11138157.0000,515,0
000001.SZ1,20130104,112000,16.0100,16.0100,15.9200,15.9600,2293701,36630239.0000,781,0
000001.SZ1,20130104,113000,15.9800,16.0300,15.9800,16.0200,1361657,21786596.0000,383,0
000001.SZ1,20130104,131000,16.0100,16.0900,16.0000,16.0700,1194257,19146700.0000,507,0
000001.SZ1,20130104,132000,16.0800,16.0800,16.0500,16.0500,413306,6641550.0000,287,0
000001.SZ1,20130104,133000,16.0700,16.1200,16.0400,16.0800,1082511,17418201.0000,357,0
000001.SZ1,20130104,134000,16.0800,16.0900,16.0300,16.0800,662637,10640167.0000,290,0
000001.SZ1,20130104,135000,16.0800,16.1500,16.0400,16.0400,1403803,22605513.0000,382,0
000001.SZ1,20130104,140000,16.0400,16.0900,16.0200,16.0700,648887,10411493.0000,368,0
000001.SZ1,20130104,141000,16.0700,16.1000,16.0400,16.0600,874301,14060023.0000,318,0
000001.SZ1,20130104,142000,16.0800,16.1400,16.0600,16.1400,845158,13614131.0000,368,0
000001.SZ1,20130104,143000,16.1400,16.1500,16.0400,16.0400,1831209,29485367.0000,488,0
000001.SZ1,20130104,144000,16.0400,16.0500,15.9700,15.9900,2997397,47958093.0000,724,0
000001.SZ1,20130104,145000,16.0000,16.0400,15.9900,16.0200,689710,11045248.0000,431,0
000001.SZ1,20130104,150000,16.0300,16.0300,15.9900,15.9900,1320328,21126698.0000,542,0
