Code,Date,Time,Open,High,Low,Close,Volume,Turnover,MatchItems,Interest
000001.SH1,20130104,101700,2280.7984,2282.9857,2280.7984,2282.2465,71245900,587196400.0000,26570,0
000001.SH1,20130104,101800,2281.9726,2282.9856,2281.9726,2282.6948,72136300,582841100.0000,24589,0
000001.SH1,20130104,101900,2283.1747,2284.7225,2282.7368,2284.0707,67462200,556316700.0000,23886,0
000001.SH1,20130104,102000,2283.6311,2284.7375,2282.5947,2284.1218,63843800,505362600.0000,23758,0
000001.SH1,20130104,102100,2283.6809,2283.6809,2282.7227,2283.6643,62694600,544843000.0000,23748,0
000001.SH1,20130104,102200,2283.3259,2284.5313,2283.1387,2284.5313,60042200,469080300.0000,22783,0
000001.SH1,20130104,102300,2284.4936,2284.6678,2283.4494,2284.6182,78033300,579943900.0000,25610,0
000001.SH1,20130104,102400,2285.2142,2286.0316,2284.8441,2285.2512,60466100,479856200.0000,21516,0
000001.SH1,20130104,102500,2285.5821,2286.5183,2285.5821,2286.5160,67746500,498367800.0000,22686,0
000001.SH1,20130104,102600,2286.5331,2287.1805,2285.6600,2286.6039,56008300,452725200.0000,21466,0
000001.SH1,20130104,102700,2286.2394,2286.8742,2285.3355,2286.4031,58654200,487791800.0000,22199,0
000001.SH1,20130104,102800,2286.1648,2287.3403,2286.1210,2286.6389,59134800,489333300.0000,20591,0
000001.SH1,20130104,102900,2286.2608,2287.5653,2286.2608,2286.8816,58737800,477184500.0000,19970,0
000001.SH1,20130104,103000,2286.8748,2287.1607,2283.6272,2283.6272,86181600,681462400.0000,34462,0
000001.SH1,20130104,103100,2283.2471,2283.2471,2278.2746,2278.2746,129493800,1061845200.0000,56523,0
000001.SH1,20130104,103200,2278.2730,2278.2730,2274.1670,2274.1670,119246900,920222900.0000,45858,0
000001.SH1,20130104,103300,2273.5181,2273.5181,2271.0573,2271.0573,127414200,977448500.0000,49669,0
000001.SH1,20130104,103400,2271.6484,2271.6484,2269.9294,2270.0548,100582000,760172000.0000,38110,0
000001.SH1,20130104,103500,2270.7624,2272.4882,2270.7624,2271.9475,100854300,784567300.0000,42510,0
000001.SH1,20130104,103600,2271.5923,2271.9013,2270.8393,2271.2347,58540200,479368100.0000,26925,0
000001.SH1,20130104,103700,2271.4119,2272.2528,2271.2184,2272.2465,56419800,456037000.0000,24295,0
000001.SH1,20130104,103800,2272.4821,2273.0944,2271.9423,2272.6002,51016500,407823100.0000,20900,0
000001.SH1,20130104,103900,2273.3170,2273.3170,2271.9761,2272.2176,43438200,368396800.0000,19050,0
000001.SH1,20130104,104000,2272.8613,2273.4771,2272.5108,2272.7158,46535100,383739400.0000,18754,0
000001.SH1,20130104,104100,2272.4054,2273.7118,2271.5256,2271.5256,47527600,381186600.0000,17805,0
000001.SH1,20130104,104200,2271.7953,2273.4588,2271.7953,2272.1710,42350400,336445900.0000,16675,0
000001.SH1,20130104,104300,2272.4613,2273.1640,2271.5522,2273.1640,40280700,326889700.0000,18178,0
000001.SH1,20130104,104400,2272.8027,2273.0401,2271.9034,2272.6258,43894100,340381800.0000,17244,0
000001.SH1,20130104,104500,2271.9813,2273.6127,2271.9813,2273.6127,40631100,333980600.0000,17674,0
000001.SH1,20130104,104600,2271.8465,2273.4402,2271.8465,2272.1034,43624000,352948800.0000,17157,0
000001.SH1,20130104,104700,2273.4468,2274.1209,2272.6624,2273.5126,43178900,340715600.0000,17368,0
000001.SH1,20130104,104800,2274.0643,2275.3918,2273.9749,2274.5974,38477400,317556000.0000,15844,0
000001.SH1,20130104,104900,2275.2194,2275.4816,2274.4225,2275.0640,42575600,350534000.0000,17168,0
000001.SH1,20130104,105000,2276.0184,2276.8401,2275.0076,2276.4835,45829900,388612400.0000,17698,0
000001.SH1,20130104,105100,2276.0969,2277.0967,2275.1326,2275.9817,41613600,360185800.0000,16570,0
000001.SH1,20130104,105200,2275.8144,2276.4934,2275.0352,2275.0352,39014600,329182600.0000,15598,0
000001.SH1,20130104,105300,2275.4486,2276.1488,2274.9697,2275.4357,34054500,291049000.0000,13416,0
000001.SH1,20130104,105400,2275.1107,2276.0006,2274.9706,2275.2964,35117500,306342400.0000,13880,0
000001.SH1,20130104,105500,2275.3265,2275.7113,2274.8229,2274.8229,31203600,289359200.0000,13237,0
000001.SH1,20130104,105600,2274.7369,2274.9946,2274.3257,2274.4512,33835100,286635300.0000,13139,0
000001.SH1,20130104,105700,2275.4218,2275.4218,2274.1102,2274.1102,38182100,313658500.0000,14059,0
000001.SH1,20130104,105800,2274.2097,2274.7083,2273.7882,2274.1853,42654600,330873900.0000,14943,0
000001.SH1,20130104,105900,2274.5141,2274.9026,2272.6736,2272.6736,41808900,330219600.0000,14915,0
000001.SH1,20130104,110000,2272.8693,2273.5798,2272.3008,2272.6644,48105700,379945200.0000,16948,0
000001.SH1,20130104,110100,2271.9637,2273.3935,2271.7177,2272.2988,44059100,379072900.0000,17274,0
000001.SH1,20130104,110200,2271.9926,2272.4117,2270.5778,2270.5778,50641700,398894200.0000,18510,0
000001.SH1,20130104,110300,2270.7513,2271.4782,2270.0236,2270.3547,52882700,419404700.0000,19682,0
000001.SH1,20130104,110400,2269.7444,2270.6254,2269.4172,2270.2901,41928500,333288300.0000,17448,0
000001.SH1,20130104,110500,2270.4725,2271.0446,2269.7634,2271.0015,54462500,436960100.0000,21638,0
000001.SH1,20130104,110600,2270.3602,2271.1999,2269.6358,2270.2561,41805600,333050600.0000,17259,0
000001.SH1,20130104,110700,2270.1603,2270.6675,2269.8806,2270.0727,38664500,304598000.0000,16520,0
000001.SH1,20130104,110800,2270.3279,2270.7674,2269.8584,2270.0678,35081100,284644700.0000,13973,0
000001.SH1,20130104,110900,2270.3704,2270.6542,2269.5127,2269.5127,35824900,289975200.0000,14504,0
000001.SH1,20130104,111000,2269.4733,2270.8084,2269.4261,2270.1821,40410300,340183500.0000,15824,0
000001.SH1,20130104,111100,2269.8831,2269.8831,2268.9846,2269.5433,34443900,280642900.0000,14471,0
000001.SH1,20130104,111200,2269.0811,2269.6865,2267.0152,2267.4508,45836400,366726600.0000,17974,0
000001.SH1,20130104,111300,2267.6481,2267.6481,2263.4818,2263.4818,88322200,671570400.0000,35916,0
000001.SH1,20130104,111400,2263.4352,2263.6553,2261.7297,2262.2123,84737500,634210800.0000,34218,0
000001.SH1,20130104,111500,2261.6947,2261.8879,2258.6753,2258.6753,90138900,677459700.0000,36783,0
000001.SH1,20130104,111600,2257.4359,2258.4854,2257.0939,2257.0939,91016400,683764600.0000,37387,0
000001.SH1,20130104,111700,2257.1095,2257.6988,2256.5963,2257.2846,76043000,626767500.0000,31695,0
000001.SH1,20130104,111800,2257.7817,2258.6362,2257.7817,2258.6362,67850600,529125900.0000,28780,0
000001.SH1,20130104,111900,2258.5461,2259.0350,2257.8576,2259.0350,47413900,371170500.0000,20996,0
000001.SH1,20130104,112000,2258.4424,2259.4080,2258.2949,2258.6688,47415700,356405700.0000,19177,0
000001.SH1,20130104,112100,2263.1491,2263.1491,2261.3442,2261.3442,58960600,465154200.0000,25878,0
000001.SH1,20130104,112200,2262.6367,2263.0633,2262.2846,2262.9546,40986100,308440700.0000,15830,0
000001.SH1,20130104,112300,2263.3793,2263.4008,2262.0764,2262.3046,36596900,305188800.0000,14380,0
000001.SH1,20130104,112400,2262.7571,2263.7135,2262.2674,2263.1010,33772900,267640300.0000,13016,0
000001.SH1,20130104,112500,2262.2333,2263.7511,2262.1947,2263.4424,34994000,296125600.0000,14352,0
000001.SH1,20130104,112600,2262.5513,2263.6583,2262.1072,2262.6325,31696800,275779000.0000,12704,0
000001.SH1,20130104,112700,2262.7266,2263.3989,2261.9355,2263.0775,32992300,266495100.0000,12820,0
000001.SH1,20130104,112800,2263.5227,2263.8572,2263.1538,2263.2402,30474900,248055000.0000,11998,0
000001.SH1,20130104,112900,2263.4532,2264.2774,2262.9388,2263.1694,32657400,246393900.0000,12149,0
000001.SH1,20130104,113000,2264.0077,2264.9744,2263.7900,2264.0092,29543300,219248800.0000,11365,0
000001.SH1,20130104,130100,2264.0440,2264.0440,2262.7635,2263.4481,88980400,651449600.0000,39516,0
000001.SH1,20130104,130200,2263.1539,2263.7984,2262.4435,2263.0246,24710200,218480900.0000,8904,0
000001.SH1,20130104,130300,2262.5639,2265.0985,2262.5293,2263.6957,35712400,305457000.0000,16863,0
000001.SH1,20130104,130400,2264.1441,2265.2431,2263.8723,2264.9758,24664500,216305800.0000,11179,0
000001.SH1,20130104,130500,2264.9702,2264.9702,2263.7259,2264.2064,24873900,213383100.0000,9742,0
000001.SH1,20130104,130600,2265.7630,2265.9004,2264.3025,2265.4384,28670600,252891600.0000,12038,0
000001.SH1,20130104,130700,2266.4438,2269.5577,2266.0839,2269.0690,50977100,427108700.0000,24294,0
000001.SH1,20130104,130800,2268.1253,2271.3728,2268.1253,2270.1995,47502500,385825700.0000,21851,0
000001.SH1,20130104,130900,2270.1565,2272.1934,2270.1565,2270.6824,37038100,298734400.0000,14938,0
000001.SH1,20130104,131000,2271.3805,2271.5153,2270.1092,2270.1735,36842000,293554600.0000,14957,0
000001.SH1,20130104,131100,2270.7853,2272.0939,2270.7851,2272.0939,26499900,231101900.0000,13118,0
000001.SH1,20130104,131200,2272.0112,2272.4224,2271.2012,2272.3050,29648100,266214600.0000,13002,0
000001.SH1,20130104,131300,2271.8316,2272.4608,2270.8405,2270.9256,25931300,212289900.0000,11134,0
000001.SH1,20130104,131400,2271.4665,2271.9922,2270.8963,2270.8963,26470500,242630700.0000,11507,0
000001.SH1,20130104,131500,2270.9949,2271.9359,2270.8793,2271.3992,23576800,200590100.0000,11130,0
000001.SH1,20130104,131600,2271.2883,2272.0962,2271.0083,2271.0083,28370800,227568700.0000,11318,0
000001.SH1,20130104,131700,2270.9774,2272.1988,2270.6802,2270.6802,28378400,261825000.0000,11534,0
000001.SH1,20130104,131800,2270.7388,2271.7759,2270.2946,2270.7659,27244000,239649600.0000,11303,0
000001.SH1,20130104,131900,2270.7058,2271.2178,2269.8385,2270.6754,23478000,195017200.0000,10265,0
000001.SH1,20130104,132000,2270.7482,2270.7482,2269.0549,2270.1082,24239500,208537400.0000,9925,0
000001.SH1,20130104,132100,2270.5549,2270.6430,2269.1024,2269.1024,23120800,201467900.0000,10285,0
000001.SH1,20130104,132200,2269.1171,2269.6720,2268.6071,2269.3305,21609100,197334100.0000,10083,0
000001.SH1,20130104,132300,2269.5024,2269.5024,2268.4147,2268.4147,22920400,200705000.0000,10496,0
000001.SH1,20130104,132400,2268.8690,2269.6156,2268.5495,2268.5882,29330300,233683500.0000,11492,0
000001.SH1,20130104,132500,2269.8703,2270.2218,2268.4427,2270.2218,30612300,246982800.0000,11771,0
000001.SH1,20130104,132600,2269.9435,2271.0074,2269.1235,2270.9038,27342000,236931200.0000,12089,0
000001.SH1,20130104,132700,2270.2420,2271.8752,2270.2420,2271.3919,28654500,233679100.0000,12576,0
000001.SH1,20130104,132800,2271.3182,2272.4205,2270.8501,2271.5343,35129900,305476300.0000,14567,0
000001.SH1,20130104,132900,2271.4746,2272.9530,2271.4746,2272.5813,32856600,266875200.0000,12391,0
000001.SH1,20130104,133000,2272.5680,2274.0527,2272.4484,2273.5219,36019800,308671100.0000,15357,0
000001.SH1,20130104,133100,2273.6284,2274.2337,2272.2989,2273.4073,39174900,344701100.0000,16468,0
000001.SH1,20130104,133200,2273.9412,2273.9412,2271.7432,2272.4023,49346100,417591100.0000,18521,0
000001.SH1,20130104,133300,2273.0890,2273.7777,2272.1828,2273.7777,31468300,286134800.0000,13299,0
000001.SH1,20130104,133400,2273.7560,2274.1005,2272.2878,2273.8703,29021900,247989100.0000,11883,0
000001.SH1,20130104,133500,2273.2539,2274.1353,2272.8699,2272.8699,25734900,226461200.0000,10738,0
000001.SH1,20130104,133600,2273.9529,2274.1378,2273.6250,2273.8389,28323800,260648200.0000,12169,0
000001.SH1,20130104,133700,2274.6380,2274.6380,2273.8789,2274.3225,30106400,262667800.0000,12772,0
000001.SH1,20130104,133800,2274.5529,2274.9407,2274.0379,2274.3578,34685900,296239300.0000,13502,0
000001.SH1,20130104,133900,2274.4801,2275.9513,2273.8475,2275.1539,41728500,359493800.0000,16480,0
000001.SH1,20130104,134000,2275.0331,2276.2811,2274.8082,2275.8088,38770000,330976700.0000,14137,0
000001.SH1,20130104,134100,2275.5049,2275.7925,2274.7401,2274.7401,47060400,389897600.0000,17193,0
000001.SH1,20130104,134200,2275.0955,2275.4273,2274.2338,2275.4273,42784900,373547700.0000,19217,0
000001.SH1,20130104,134300,2274.6434,2275.8479,2273.7945,2273.7945,35887600,316516400.0000,15277,0
000001.SH1,20130104,134400,2273.9430,2274.5455,2273.5966,2273.5966,37710600,322530800.0000,16683,0
000001.SH1,20130104,134500,2274.1263,2274.7669,2273.4595,2273.8771,32940800,288643500.0000,12895,0
000001.SH1,20130104,134600,2273.4605,2274.5602,2273.4605,2273.7198,33770000,289936600.0000,12931,0
000001.SH1,20130104,134700,2273.6235,2274.4509,2273.4271,2274.2763,34145900,276848400.0000,12274,0
000001.SH1,20130104,134800,2273.9128,2274.7669,2273.9128,2274.7669,30207300,263935700.0000,12578,0
000001.SH1,20130104,134900,2274.6428,2275.2588,2274.1188,2275.2588,33142000,273684800.0000,13455,0
000001.SH1,20130104,135000,2275.0694,2275.1281,2274.2671,2275.1281,38989400,336994700.0000,13818,0
000001.SH1,20130104,135100,2274.9340,2276.0396,2274.6441,2275.6288,28422000,231198900.0000,11942,0
000001.SH1,20130104,135200,2274.9788,2275.9276,2274.9788,2275.6759,33636500,295326200.0000,13388,0
000001.SH1,20130104,135300,2275.8638,2276.4795,2275.1046,2275.7374,32061800,279269200.0000,13387,0
000001.SH1,20130104,135400,2275.8241,2276.1255,2274.4248,2275.7071,42745800,355453500.0000,17953,0
000001.SH1,20130104,135500,2275.0790,2275.6832,2274.3465,2275.5133,39682600,320890600.0000,15267,0
000001.SH1,20130104,135600,2275.9863,2275.9863,2274.7514,2275.7309,31102200,248478800.0000,12314,0
000001.SH1,20130104,135700,2274.6927,2276.4727,2274.6927,2276.4014,33341700,263061700.0000,13221,0
000001.SH1,20130104,135800,2275.7070,2277.0673,2275.4692,2276.5100,34643000,279140400.0000,13662,0
000001.SH1,20130104,135900,2277.0814,2277.0814,2275.3534,2275.6967,39076200,321403800.0000,15277,0
000001.SH1,20130104,140000,2276.5038,2276.7560,2274.8483,2276.1700,45344600,355472500.0000,18081,0
000001.SH1,20130104,140100,2276.7878,2277.4861,2276.0777,2276.6271,35711400,283784300.0000,14312,0
000001.SH1,20130104,140200,2277.0892,2277.4474,2276.5857,2277.4474,49702000,384130900.0000,16378,0
